,年度,縣市別,序號,醫療院所名稱,醫療院所十碼代碼,郵遞區號,地    址
4996,2015,臺中市,4997,張文吉小兒科診所,3517072831,408,台中市南屯區向上南路一段273號
4997,2015,臺中市,4998,葉晉榮診所,3517071898,408,台中市南屯區忠勇路70-9號
4998,2015,臺中市,4999,姚耳鼻喉科診所,3517072411,408,台中市南屯區忠勇路25-6號1樓
4999,2015,臺中市,5000,大容診所,3503280110,408,台中市南山區大容東街14號
5000,2015,臺中市,5001,幼安診所,3517073436,408,台中市南屯區大墩路263號1樓
5001,2015,臺中市,5002,蘇德慶診所,3517070757,408,台中市南屯區東興路二段57號
5002,2015,臺中市,5003,王欽耀診所,3517070382,408,台中市南屯區忠勇路43-2號
5003,2015,臺中市,5004,華生診所,3517070275,408,台中市南屯區黎明路二段496號
5004,2015,臺中市,5005,大墩診所,3517072813,408,台中市南屯區大墩路188號
5005,2015,臺中市,5006,昱宏診所,3517072037,408,台中市南屯區大隆路119號
5006,2015,臺中市,5007,陳左任診所,3517070588,408,台中市南屯區忠勇路46-5號
5007,2015,臺中市,5008,先進診所,3517073034,408,台中市南屯區永春東路878號1樓
5008,2015,臺中市,5009,文良診所,3517070104,408,台中市南屯區黎明路一段1139號
5009,2015,臺中市,5010,益康診所,3517072199,408,台中市南屯區向上南路一段343號1樓
5010,2015,臺中市,5011,欣民診所,3517070775,408,台中市南屯區黎明路一段106號
5011,2015,臺中市,5012,偉宏診所,3517070177,408,台中市南屯區黎明路一段1110號
5012,2015,臺中市,5013,上怡診所,3503280432,408,台中市南屯區大墩12街650號1樓
5013,2015,臺中市,5014,加寧診所,3503280334,408,台中市南屯區河南路四段393號
5014,2015,臺中市,5015,周省村診所,3503280503,408,台中市南屯區東興路二段42號
5015,2015,臺中市,5016,林子凱耳鼻喉科,3517073052,408,台中市南屯區公益路二段19號
5016,2015,臺中市,5017,媽媽咪亞診所,3503280469,408,台中市南屯區公益路二段60號
5017,2015,臺中市,5018,經典診所,3517073310,408,台中市南屯區忠勇路64-1號1樓
5018,2015,臺中市,5019,閤安診所,3503280370,408,台中市南屯區楓和路691號
5019,2015,臺中市,5020,薛凱中診所,3503280558,408,台中市南屯區大墩路383號
5020,2015,臺中市,5021,權霖診所,3517073114,408,台中市南屯區大葉陸309號
5021,2015,臺中市,5022,佳鴻診所,3503280852,408,台中市南屯區文心南２路２２９號１樓
5022,2015,臺中市,5023,朗雲診所,3503280610,408,台中市南屯區南屯路２段２０３號１樓
5023,2015,臺中市,5024,北屯區軍功衛生所,2317080016,406,台中市北屯區軍功路二段16號
5024,2015,臺中市,5025,蘇游耳鼻喉科診所,3517081652,406,台中市北屯區昌平路1段99-3號1F
5025,2015,臺中市,5026,弘光科技大學附設老人醫院,1417080517,406,台中市北屯區太原路三段1141號 
5026,2015,臺中市,5027,澄清復健醫院,1503290016,406,台中市北屯區太原路三段1142號
5027,2015,臺中市,5028,聯安醫院,1517080019,406,台中市北屯區東山路一段37號
5028,2015,臺中市,5029,陳茂庭外婦產科,3517080486,406,台中市北屯區昌平路一段86號
5029,2015,臺中市,5030,博民診所,3517080691,406,台中市北屯區進化北路6號
5030,2015,臺中市,5031,鵬政診所,3517080806,406,台中市北屯區興安路一段106號
5031,2015,臺中市,5032,林育民診所,3517081125,406,台中市北屯區平安里熱河路二段57號 
5032,2015,臺中市,5033,大源診所,3517081232,406,台中市北屯區興安路一段335號
5033,2015,臺中市,5034,吳明峰診所,3517081447,406,台中市北屯區青島路四段19號
5034,2015,臺中市,5035,"寶存家庭醫學科
診所",3517081625,406,台中市北屯區平安里青島路四段130號
5035,2015,臺中市,5036,張澎旭耳鼻喉科診所 ,3517083263,406,台中市北屯區昌平路一段91-22號
5036,2015,臺中市,5037,英吉診所,3517083512,406,台中市北屯區北屯路213號
5037,2015,臺中市,5038,京冠診所,3517083549,406,台中市北屯區崇德路2段252號
5038,2015,臺中市,5039,東山家庭醫學科診所,3517083567,406,台中市北屯區東山路一段308號
5039,2015,臺中市,5040,弘光婦產科診所,3517083558,406,台中市北屯區東山路一段308號
5040,2015,臺中市,5041,和生診所,3517083334,406,台中市北屯區興安路一段320號1F
5041,2015,臺中市,5042,幼恩小兒科診所,3503290054,406,台中市北屯區東山路1段298-2號
5042,2015,臺中市,5043,安安診所,3517080977,406,台中市北屯區路299-4號
5043,2015,臺中市,5044,"李彥德耳鼻喉科
診所",3517082935,406,台中市北屯區軍功路1段726號1樓
5044,2015,臺中市,5045,承安耳鼻喉科診所,3517082999,406,台中市北屯區北屯路441號1樓
5045,2015,臺中市,5046,承康診所,3503290045,406,台中市北屯區東山路1段300-1號
5046,2015,臺中市,5047,林士璁小兒科診所,3517081812,406,台中市北屯區大連路2段231號
5047,2015,臺中市,5048,芳鄰診所,3517081394,406,台中市北屯區東山路1段240號1F
5048,2015,臺中市,5049,康康診所,3517081714,406,台中市北屯區北屯路428-3號
5049,2015,臺中市,5050,陳憲立小兒科診所,3517081474,406,台中市北屯區昌平路1段42號
5050,2015,臺中市,5051,楊醫師小兒科診所,3517083674,406,台中市北屯區昌平路1段356之1號
5051,2015,臺中市,5052,瑞健診所,3517081198,406,台中市北屯區興安路1段341號
5052,2015,臺中市,5053,優幼診所,3517083914,406,台中市北屯區北屯路435-16號１樓
5053,2015,臺中市,5054,寶健耳鼻喉科診所,3517081321,406,台中市北屯區東山路1段216-23號
5054,2015,臺中市,5055,北屯區四民衛生所,2317081022,406,台中市北屯區后庄路1062號
5055,2015,臺中市,5056,華康診所,3517083736,406,台中市北屯區松竹路二段135號
5056,2015,臺中市,5057,"張廣智耳鼻喉科
診所",3517081938,406,台中市北屯區中清路103-11號
5057,2015,臺中市,5058,曾耳鼻喉科診所,3517081358,406,台中市北屯區中清路64-18號1F
5058,2015,臺中市,5059,吉祥耳鼻喉科診所,3517081152,406,台中市北屯區崇德路二段461號
5059,2015,臺中市,5060,王秉菴小兒科診所,3517081465,406,台中市北屯區崇德路二段297號
5060,2015,臺中市,5061,蘇益寬小兒科診所,3517083398,406,台中市北屯區大連路一段4號1樓
5061,2015,臺中市,5062,符乾龍小兒科診所,3517083503,406,台中市北屯區大鵬路64號1F
5062,2015,臺中市,5063,莊雅旭小兒科診所,3517082971,406,台中市北屯區松竹路二段155號1樓
5063,2015,臺中市,5064,王佑賢小兒科診所,3517083487,406,台中市北屯區興安路二段419號
5064,2015,臺中市,5065,劉昌興小兒科診所,3517080833,406,台中市北屯區四平路352號
5065,2015,臺中市,5066,劉錦理小兒科診所,3517081134,406,台中市北屯區后庄路1102號
5066,2015,臺中市,5067,王榮森小兒科診所,3517081189,406,台中市北屯區昌平路二段11-9號
5067,2015,臺中市,5068,文彥診所,3517083638,406,台中市北屯區昌平路二段8-20號1樓
5068,2015,臺中市,5069,優安小兒科診所,3503290027,406,台中市北屯區北屯路531號
5069,2015,臺中市,5070,"曾文星耳鼻喉科
診所",3503290072,406,台中市北屯區昌平路二段11-37號
5070,2015,臺中市,5071,小蘋果小兒科,3503290134,406,台中市北屯區中清路99-1號
5071,2015,臺中市,5072,明陽診所         ,3517080575,406,台中市北屯區昌平路二段46號
5072,2015,臺中市,5073,中清診所,3517083656,406,台中市北屯區中清路99-72號
5073,2015,臺中市,5074,駿朋診所,3517083781,406,台中市北屯區中清路88-5號
5074,2015,臺中市,5075,見安診所,3517081867,406,台中市北屯區四平路451號
5075,2015,臺中市,5076,元亨診所,3517083923,406,台中市北屯區松竹路二段303號
5076,2015,臺中市,5077,永新診所,3517081821,406,台中市北屯區松竹路二段116號
5077,2015,臺中市,5078,佑康診所,3503290287,406,台中市北屯區中清路二段５８６號１樓 
5078,2015,臺中市,5079,萊恩耳鼻喉科診所,3503290321,406,台中市北屯區崇德路２段２０５號１樓
5079,2015,臺中市,5080,惠幼診所,3503290081,406,台中市北屯區中清路２段４９０號１樓 
5080,2015,臺中市,5081,豐原區衛生所,2336010016,420,台中市豐原區中興路136號
5081,2015,臺中市,5082,豐安醫院,1536010046,420,台中市豐原區中正路115號
5082,2015,臺中市,5083,大順診所,3536013067,420,台中市豐原區北陽路138號
5083,2015,臺中市,5084,元懋診所,3536010708,420,台中市豐原區富春街83號
5084,2015,臺中市,5085,杏豐醫院,1536011301,420,台中市豐原區三民路106號
5085,2015,臺中市,5086,大安診所,3536012962,420,台中市豐原區中正路293號
5086,2015,臺中市,5087,祥恩醫院,1536011294,420,台中市豐原區中興路35號
5087,2015,臺中市,5088,謝榮吉診所,3536011287,420,台中市豐原區南陽路299-6號
5088,2015,臺中市,5089,劉銘郎內科診所,3536012793,420,台中市豐原區中正路83號
5089,2015,臺中市,5090,福平醫院,1536010055,420,台中市豐原區中正路71號
5090,2015,臺中市,5091,漢忠醫院,1536011267,420,台中市豐原區中正路218號
5091,2015,臺中市,5092,保生診所,3536012873,420,台中市豐原區中正路317號
5092,2015,臺中市,5093,惠盛醫院,1503010018,420,台中市豐原區中正路268號
5093,2015,臺中市,5094,中國附醫附設豐原分院,1336010015,420,台中市豐原區中正路199號
5094,2015,臺中市,5095,蔣小兒科診所,3536010253,420,台中市豐原區中正路253號
5095,2015,臺中市,5096,林政光小兒科診所,3536010342,420,台中市豐原區府前街96號
5096,2015,臺中市,5097,長庚黃啟昌診所,3536010897,420,台中市豐原區中正路289號
5097,2015,臺中市,5098,許耀騰診所,3536010959,420,台中市豐原區中正路222號
5098,2015,臺中市,5099,許慶芳耳鼻喉科診所,3536010986,420,台中市豐原區中山路506號
5099,2015,臺中市,5100,佳幼診所,3536011401,420,台中市豐原區中正路264號
5100,2015,臺中市,5101,林大丕小兒科診所,3536012579,420,台中市豐原區三民路130號
5101,2015,臺中市,5102,呂維國婦產科診所,3536012855,420,台中市豐原區中正路348號
5102,2015,臺中市,5103,文化診所,3536012983,420,台中市豐原區圓環東路721號1-2樓
5103,2015,臺中市,5104,林永祥小兒科診所,3503010038,420,台中市豐原區中正路89號
5104,2015,臺中市,5105,基成內兒科診所,3536010360,420,台中市豐原區中山路369號
5105,2015,臺中市,5106,林秋能小兒科診所,3536010566,420,台中市豐原區中山路437號
5106,2015,臺中市,5107,東勢區衛生所,2336020012,423,台中市東勢區豐勢路490號
5107,2015,臺中市,5108,東勢潘耳鼻喉科,3503020043,423,台中市東勢區豐勢路496號
5108,2015,臺中市,5109,東勢農會附屬農民醫院,1436020013,423,台中市東勢區豐勢路297號
5109,2015,臺中市,5110,協和醫院,1536020015,423,台中市東勢區豐勢路318號
5110,2015,臺中市,5111,長頸鹿小兒科診所,3536021452,423,台中市東勢區豐勢路418號
5111,2015,臺中市,5112,湯瑪仕小兒科診所,3536021489,423,台中市東勢區豐勢路388號
5112,2015,臺中市,5113,榮陽內小兒科診所,3536020151,423,台中市東勢區豐勢路424號
5113,2015,臺中市,5114,東勢蔡外科診所,3536021425,423,台中市東勢區豐勢路510號
5114,2015,臺中市,5115,一民診所,3536020375,423,台中市東勢區三民街48號
5115,2015,臺中市,5116,朱永泰診所,3536020286,423,台中市東勢區豐勢路172號
5116,2015,臺中市,5117,張?旺耳鼻喉科診所,3536020366,423,台中市東勢區豐勢路559號
5117,2015,臺中市,5118,山城診所,3503020025,423,台中市東勢區中山路71號
5118,2015,臺中市,5119,大甲區衛生所,2336030018,437,台中市大甲區德興路81號
5119,2015,臺中市,5120,見安診所,3536031798,437,台中市大甲區順天路391號
5120,2015,臺中市,5121,琉璃光診所,3536030451,437,台中市大甲區順天路342號
5121,2015,臺中市,5122,昇和聯合診所,3536030513,437,台中市大甲區文武路197-8號
5122,2015,臺中市,5123,順安醫院,1503030010,437,台中市大甲區光明路6號
5123,2015,臺中市,5124,岷安診所,3536030522,437,台中市大甲區民生路9-2號
5124,2015,臺中市,5125,王登源診所,3536030380,437,台中市大甲區中山路一段576號
5125,2015,臺中市,5126,新大同聯合診所,3536031663,437,台中市大甲區頂店里中山路1段1089號
5126,2015,臺中市,5127,錫欽診所,3536030120,437,台中市大甲區通天路178號
5127,2015,臺中市,5128,宏光診所,3536031761,437,台中市大甲區區正路6-2號
5128,2015,臺中市,5129,清一診所,3536030219,437,台中市大甲區復興路40號
5129,2015,臺中市,5130,李綜合醫療社團法人大甲李綜合醫院,0936030018,437,台中市大甲區八德街2號
5130,2015,臺中市,5131,黃兆聖小兒科診所,3536030611,437,台中市大甲區順天路297號
5131,2015,臺中市,5132,元吉診所,3536031770,437,台中市大甲區文武路65號
5132,2015,臺中市,5133,小朋友兒科診所,3536031734,437,台中市大甲區講公路255號
5133,2015,臺中市,5134,小熊的森林診所,3536031752,437,台中市大甲區三民路132號
5134,2015,臺中市,5135,力倫診所,3536031832,437,台中市大甲區蔣公路246號1樓
5135,2015,臺中市,5136,璩大維診所,3536031878,437,台中市大甲區中山路1段1035號
5136,2015,臺中市,5137,大元診所,3536031805,437,台中市大甲區順天路136-1號
5137,2015,臺中市,5138,青年診所,3503030012,437,台中市大甲區青年路107號1樓
5138,2015,臺中市,5139,蔡神經科診所,3536041614,436,台中市清水區中山路134號
5139,2015,臺中市,5140,清水回生家庭醫學科診所,3536040055,436,台中市清水區中山路134號
5140,2015,臺中市,5141,明哲診所,3536040144,436,台中市清水區中山路449號
5141,2015,臺中市,5142,蔡篤煌診所,3536040340,436,台中市清水區西寧路15號
5142,2015,臺中市,5143,嘉佑診所,3536040439,436,台中市清水區高美路173號
5143,2015,臺中市,5144,楊外科婦產科診所,3536040126,436,台中市清水區光華路110號
5144,2015,臺中市,5145,萬安診所,3536040359,436,台中市清水區中山路126-2號
5145,2015,臺中市,5146,趙見福,3536040242,436,台中市清水區鎮南街1-2號
5146,2015,臺中市,5147,林玉彪診所,3536040224,436,台中市清水區光華路135號
5147,2015,臺中市,5148,陳振昆診所,3536040279,436,台中市清水區中山路127號
5148,2015,臺中市,5149,楊超博診所,3536041589,436,台中市清水區中山路151-8號1F
5149,2015,臺中市,5150,林澤民小兒科診所,3536040322,436,台中市清水區中山路242-1號
5150,2015,臺中市,5151,順風耳鼻喉科診所,3536041543,436,台中市清水區鎮南街41號
5151,2015,臺中市,5152,紀小兒內科診所,3536040171,436,台中市清水區西寧里中興街66號
5152,2015,臺中市,5153,全佑家庭醫學科診所,3536040199,436,台中市清水區清水鎮新興路260號
5153,2015,臺中市,5154,林佳輝診所,3536041570,436,台中市清水區中正街１９號１樓
5154,2015,臺中市,5155,沙鹿區衛生所,2336050010,433,台中市沙鹿區文昌街20號
5155,2015,臺中市,5156,彰仁外科婦科診所,3536050060,433,台中市沙鹿區大同街65號
5156,2015,臺中市,5157,光田醫療社團法人光田綜合醫院,936050029,433,台中市沙鹿區沙田路117號
5157,2015,臺中市,5158,沙鹿李小兒科診所,3536051530,433,台中市沙鹿區沙田路172號
5158,2015,臺中市,5159,小太陽小兒科診所,3536051601,433,台中市沙鹿區鎮南路2段631號
5159,2015,臺中市,5160,朱博欣小兒科診所,3536051656,433,台中市沙鹿區中山路一段418號
5160,2015,臺中市,5161,簡祺修小兒科診所,3536050462,433,台中市沙鹿區中山路404-1號
5161,2015,臺中市,5162,晨安診所,3536051736,433,台中市沙鹿區北勢東路695號
5162,2015,臺中市,5163,高銘診所,3536050391,433,台中市沙鹿區中棲路281-2號
5163,2015,臺中市,5164,孫皓雲小兒科診所,3536051683,433,台中市沙鹿區中山路161號
5164,2015,臺中市,5165,家安診所,3503050050,433,台中市沙鹿區中山路388-2號1樓
5165,2015,臺中市,5166,梧棲區衛生所,2336060016,435,台中市梧棲區雲集街70巷3號
5166,2015,臺中市,5167,童綜合醫療社團法人童綜合醫院,0936060016,435,台中市梧棲區台灣大道八段699號
